NAME,Male_under_5E,Male_under_5M,Male_5_to_9E,Male_5_to_9M,Male_10_to_14E,Male_10_to_14M,Male_15_to_17E,Male_15_to_17M,Female_under_5E,Female_under_5M,Female_5_to_9E,Female_5_to_9M,Female_10_to_14E,Female_10_to_14M,Female_15_to_17E,Female_15_to_17M,Sex_By_Age_TotalE,Sex_By_Age_TotalM,Male_65_to_66E,Male_65_to_66M,Male_67_to_69E,Male_67_to_69M,Male_70_to_74E,Male_70_to_74M,Male_75_to_79E,Male_75_to_79M,Male_80_to_84E,Male_80_to_84M,Male_85_and_overE,Male_85_and_overM,Female_65_to_66E,Female_65_to_66M,Female_67_to_69E,Female_67_to_69M,Female_70_to_74E,Female_70_to_74M,Female_75_to_79E,Female_75_to_79M,Female_80_to_84E,Female_80_to_84M,Female_85_and_overE,Female_85_and_overM,Median_AgeE,Median_AgeM,AsianAloneE,AsianAloneM,BlackAloneE,BlackAloneM,GEO_ID,state,county,tract,block group,WhiteAloneE,WhiteAloneM,HispanicAloneE,HispanicAloneM,AmericanIndianAloneE,AmericanIndianAloneM,NativeHawaiianAloneE,NativeHawaiianAloneM,SomeOtherRaceAloneE,SomeOtherRaceAloneM,TwoorMoreRacesAloneE,TwoorMoreRacesAloneM,TwoorMoreRacesIncludingSomeotherRaceAloneE,TwoorMoreRacesIncludingSomeotherRaceAloneM,TwoorMoreRacesExcludingSomeotherRaceAloneE,TwoorMoreRacesExcludingSomeotherRaceAloneM,TotalRaceE,TotalRaceM,DroveAloneE,DroveAloneM,TotalTransportationE,TotalTransportationM,Drove_20_to_24E,Drove_20_to_24M,Drove_25_to_29E,Drove_25_to_29M,Drove_30_to_34E,Drove_30_to_34M,Drove_35_to_44E,Drove_35_to_44M,Drove_45_to_59E,Drove_45_to_59M,Drove_60_or_MoreE,Drove_60_or_MoreM,Kindergaten_MaleE,Kindergaten_MaleM,Grade_1_to_4_MaleE,Grade_1_to_4_MaleM,Grade_5_to_8_MaleE,Grade_5_to_8_MaleM,Grade_9_to_12_MaleE,Grade_9_to_12_MaleM,Kindergaten_FemaleE,Kindergaten_FemaleM,Grade_1_to_4_FemaleE,Grade_1_to_4_FemaleM,Grade_5_to_8_FemaleE,Grade_5_to_8_FemaleM,Grade_9_to_12_FemaleE,Grade_9_to_12_FemaleM,Kindergaten_TotalMaleE,Kindergaten_TotalMaleM,Grade_1_to_4_TotalMaleE,Grade_1_to_4_TotalMaleM,Grade_5_to_8_TotalMaleE,Grade_5_to_8_TotalMaleM,Grade_9_to_12_TotalMaleE,Grade_9_to_12_TotalMaleM,Kindergaten_TotalFemaleE,Kindergaten_TotalFemaleM,Grade_1_to_4_TotalFemaleE,Grade_1_to_4_TotalFemaleM,Grade_5_to_8_TotalFemaleE,Grade_5_to_8_TotalFemaleM,Grade_9_to_12_TotalFemaleE,Grade_9_to_12_TotalFemaleM,NoSchoolingE,NoSchoolingM,HighSchoolDiplomaE,HighSchoolDiplomaM,GEDorAlternativeE,GEDorAlternativeM,SomeCollegeLessThan1YearE,SomeCollegeLessThan1YearM,SomeCollege1orMoreYearsNoDegreeE,SomeCollege1orMoreYearsNoDegreeM,AssociateDegreeE,AssociateDegreeM,BachelorsDegreeE,BachelorsDegreeM,MastersDegreeE,MastersDegreeM,ProfessionalSchoolDegreeE,ProfessionalSchoolDegreeM,DoctorateDegreeE,DoctorateDegreeM,TotalEducationAttainmentE,TotalEducationAttainmentM,MedianHouseholdIncomeE,MedianHouseholdIncomeM,VeteranE,VeteranM,TotalVeteranE,TotalVeteranM,CivilianInLaborForceEmployedE,CivilianInLaborForceEmployedM,TotalInLaborForceE,TotalInLaborForceM,VacantE,VacantM,TotalOccupancyE,TotalOccupancyM,OccupiedE,OccupiedM,RenterOccupiedNoVehicleE,RenterOccupiedNoVehicleM,OwnerOccupiedNoVehicleE,OwnerOccupiedNoVehicleM,TotalVehicleByTenureE,TotalVehicleByTenureM,TotalGrossRentE,TotalGrossRentM,OwnerOccupiedE,OwnerOccupiedM,TotalOwnerOccupiedE,TotalOwnerOccupiedM,BroadbandE,BroadbandM,TotalBroadbandE,TotalBroadbandM
"Block Group 3, Census Tract 614.01, Iredell County, North Carolina",108,118,89,70,146,142,31,23,21,23,78,52,152,125,147,155,2671,969,0,13,21,22,49,38,40,30,35,40,0,13,21,23,21,22,8,13,66,61,28,45,0,13,46.0,4.0,101,103,0,13,1500000US370970614013,37,097,061401,3,2467,957,103,109,0,13,0,13,0,13,0,13,0,13,0,13,2671,969,906,506,994,523,88,47,5,8,69,44,59,66,127,57,94,64,31,50,12,20,0,13,0,13,0,13,0,13,21,19,0,13,31,50,67,47,128,148,50,34,0,13,78,62,132,123,157,156,0,13,215,88,24,26,227,250,100,60,27,25,952,443,99,54,75,55,50,37,1769,594,157583.0,103097.0,73,36,1899,609,1385,610,1397,609,41,66,936,312,895,313,0,13,0,13,895,313,0,13,895,313,895,313,841,313,895,313
"Block Group 1, Census Tract 614.02, Iredell County, North Carolina",0,13,0,13,6,10,7,11,0,13,0,13,0,13,0,13,639,203,12,17,18,29,37,44,0,13,0,13,0,13,0,13,0,13,59,47,0,13,0,13,0,13,31.0,4.0,20,32,14,23,1500000US370970614021,37,097,061402,1,596,198,9,14,0,13,0,13,0,13,0,13,0,13,0,13,639,203,417,166,417,166,157,143,14,23,11,17,7,10,24,28,23,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,0,13,0,13,0,13,0,13,5,9,0,13,11,17,122,144,19,22,289,102,85,61,0,13,18,29,549,195,54896.0,30050.0,10,18,626,200,427,168,483,175,31,50,480,160,449,162,6,10,0,13,449,162,394,158,55,33,449,162,379,164,449,162
"Block Group 2, Census Tract 614.02, Iredell County, North Carolina",57,50,133,100,185,73,36,32,142,92,156,70,168,89,203,88,4222,429,64,50,89,75,61,42,28,28,10,15,26,30,20,23,63,38,35,28,53,53,62,56,45,36,39.0,6.0,169,120,426,309,1500000US370970614022,37,097,061402,2,3392,423,176,113,0,13,0,13,0,13,59,66,0,13,59,66,4222,429,1676,254,1824,269,333,119,113,87,162,87,136,80,86,58,171,96,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,4,8,106,91,134,66,104,59,86,52,113,69,140,95,226,87,49,64,444,144,60,81,130,74,495,169,301,134,905,151,248,82,30,30,49,41,2759,306,76109.0,10662.0,154,79,3142,331,2213,244,2348,280,53,57,1704,199,1651,206,0,13,21,23,1651,206,607,181,1044,153,1651,206,1427,211,1651,206
"Block Group 3, Census Tract 614.02, Iredell County, North Carolina",27,29,28,23,38,48,31,26,0,13,36,35,61,43,58,61,1142,257,0,13,0,13,22,24,6,10,7,13,0,13,0,13,0,13,28,26,10,16,0,13,0,13,35.0,5.0,0,13,108,167,1500000US370970614023,37,097,061402,3,959,257,36,46,0,13,0,13,0,13,39,59,0,13,39,59,1142,257,638,169,682,180,53,48,45,42,0,13,86,64,101,59,150,108,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,16,18,38,48,31,26,23,33,6,11,32,27,87,66,0,13,98,62,17,20,10,16,75,57,48,41,309,107,72,45,0,13,33,38,680,139,119946.0,12862.0,89,81,863,195,712,186,733,187,0,13,341,70,341,70,0,13,0,13,341,70,37,40,304,67,341,70,303,69,341,70
"Block Group 1, Census Tract 614.03, Iredell County, North Carolina",51,46,0,13,11,18,21,24,25,25,20,24,16,19,0,13,1356,425,0,13,9,15,106,157,9,14,0,13,0,13,148,212,0,13,0,13,23,29,8,14,10,17,42.0,15.0,96,120,24,38,1500000US370970614031,37,097,061403,1,1225,424,0,13,0,13,0,13,0,13,11,17,0,13,11,17,1356,425,623,223,657,225,59,45,135,159,95,71,49,55,83,60,4,7,0,13,11,18,0,13,8,13,0,13,11,20,0,13,0,13,0,13,11,18,0,13,32,39,0,13,11,20,8,14,8,13,15,26,93,47,37,33,13,16,106,63,61,72,331,124,66,56,285,375,0,13,1017,383,104632.0,40853.0,166,169,1212,404,836,222,872,221,42,49,659,179,617,175,8,14,24,38,617,175,344,153,273,89,617,175,450,166,617,175
"Block Group 2, Census Tract 614.03, Iredell County, North Carolina",15,16,69,77,39,46,41,50,0,13,11,17,60,63,0,13,1149,228,0,13,30,24,8,13,10,16,5,7,0,13,11,16,20,22,27,25,0,13,0,13,12,16,37.0,7.0,177,137,144,154,1500000US370970614032,37,097,061403,2,614,184,214,172,0,13,0,13,0,13,0,13,0,13,0,13,1149,228,463,120,555,144,3,8,19,22,40,36,0,13,81,60,62,57,0,13,0,13,0,13,0,13,0,13,0,13,9,15,0,13,10,17,19,28,39,46,47,51,0,13,30,35,9,15,48,60,8,13,232,99,5,8,56,36,142,92,29,27,168,85,50,42,10,16,0,13,708,141,55191.0,10272.0,96,61,914,145,650,144,662,144,0,13,583,106,583,106,54,47,0,13,583,106,286,77,297,101,583,106,463,119,583,106
"Block Group 3, Census Tract 614.03, Iredell County, North Carolina",11,13,63,42,11,21,0,13,34,39,57,55,24,32,0,13,870,215,8,14,31,26,7,11,0,13,10,15,11,16,18,20,10,16,21,17,47,28,0,13,7,11,48.0,15.0,47,62,6,13,1500000US370970614033,37,097,061403,3,795,204,9,14,5,9,0,13,0,13,8,15,0,13,8,15,870,215,339,111,347,110,72,46,21,24,61,45,9,14,34,38,19,22,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,27,34,36,40,11,21,0,13,0,13,57,55,24,32,0,13,12,17,67,42,7,12,76,60,103,77,129,65,162,80,40,33,8,15,16,28,670,145,73906.0,12904.0,57,35,670,145,385,120,407,118,22,32,379,73,357,68,0,13,0,13,357,68,53,51,304,70,357,68,275,63,357,68
"Block Group 1, Census Tract 614.04, Iredell County, North Carolina",0,13,76,66,87,59,8,14,10,15,46,40,71,44,20,23,1445,302,42,35,52,52,13,15,18,20,46,36,132,170,14,16,53,35,17,19,30,27,8,12,18,20,56.0,6.0,0,13,0,13,1500000US370970614041,37,097,061404,1,1429,306,13,19,0,13,0,13,0,13,3,4,0,13,3,4,1445,302,391,110,391,110,16,20,29,31,91,50,12,14,68,62,57,48,28,34,56,68,19,20,0,13,0,13,11,17,31,38,0,13,28,34,76,66,59,50,8,14,0,13,46,40,62,47,29,27,0,13,134,62,43,39,28,31,154,70,95,48,257,72,257,183,64,39,87,66,1127,223,80208.0,60545.0,235,171,1127,223,447,125,447,125,57,50,715,182,658,179,0,13,0,13,658,179,178,178,480,79,658,179,586,178,658,179
"Block Group 2, Census Tract 614.04, Iredell County, North Carolina",39,45,38,47,0,13,38,43,43,76,0,13,11,18,0,13,1265,335,0,13,6,10,0,13,25,26,11,17,25,27,40,36,8,13,62,63,29,25,11,17,13,20,39.0,12.0,57,78,12,19,1500000US370970614042,37,097,061404,2,1104,300,15,24,0,13,16,25,54,78,7,10,0,13,7,10,1265,335,489,191,699,235,67,58,44,55,104,89,42,67,42,36,45,29,0,13,14,21,0,13,0,13,0,13,0,13,0,13,0,13,10,19,14,21,0,13,38,43,0,13,11,18,0,13,0,13,0,13,227,145,0,13,91,88,197,118,70,54,187,117,145,117,31,30,11,18,1026,257,96250.0,43936.0,97,84,1096,254,810,247,853,254,53,37,659,140,606,142,76,69,0,13,606,142,382,131,224,74,606,142,466,134,606,142
"Block Group 1, Census Tract 614.05, Iredell County, North Carolina",65,53,46,36,26,27,0,13,29,28,39,29,36,35,12,19,1906,241,54,34,102,59,69,41,13,16,19,21,0,13,27,33,51,35,64,41,39,30,11,16,10,15,49.0,5.0,0,13,35,42,1500000US370970614051,37,097,061405,1,1601,264,213,178,0,13,0,13,0,13,57,69,20,31,37,62,1906,241,828,180,1023,192,96,58,65,40,69,48,128,66,93,50,63,48,0,13,0,13,0,13,11,18,0,13,0,13,12,20,0,13,12,18,34,33,8,14,18,21,14,20,13,20,36,35,31,49,0,13,245,92,35,29,141,81,177,78,215,98,466,110,77,41,11,17,13,20,1402,160,105536.0,31045.0,242,82,1653,200,1150,201,1216,200,70,60,787,93,717,92,0,13,12,20,717,92,37,44,680,83,717,92,581,78,717,92
"Block Group 2, Census Tract 614.05, Iredell County, North Carolina",37,68,33,31,49,41,41,48,49,36,66,54,27,28,61,44,1735,367,40,34,61,44,39,29,27,30,22,24,0,13,44,35,11,17,49,33,9,14,10,17,0,13,46.0,4.0,139,95,111,177,1500000US370970614052,37,097,061405,2,1314,263,133,192,0,13,0,13,0,13,38,35,0,13,38,35,1735,367,759,161,815,176,103,58,25,22,127,89,108,54,33,31,87,45,0,13,0,13,6,11,0,13,0,13,6,11,0,13,12,18,20,25,7,11,28,28,41,48,0,13,66,54,27,28,61,44,0,13,127,58,30,21,111,63,218,104,39,25,507,149,126,56,0,13,24,29,1182,207,107545.0,9596.0,97,53,1372,288,929,203,979,228,72,69,693,109,621,110,0,13,0,13,621,110,75,49,546,108,621,110,549,105,621,110
"Block Group 1, Census Tract 614.06, Iredell County, North Carolina",86,52,177,107,86,49,53,36,28,39,61,48,94,52,79,75,2027,429,26,26,30,31,23,18,0,13,11,12,0,13,33,28,49,38,23,18,22,24,5,8,0,13,39.0,5.0,26,35,39,53,1500000US370970614061,37,097,061406,1,1805,402,83,112,0,13,0,13,0,13,74,72,0,13,74,72,2027,429,682,205,739,209,125,49,94,131,105,69,67,44,21,22,147,81,0,13,7,13,0,13,11,16,0,13,8,13,0,13,11,16,38,29,139,95,65,44,91,45,0,13,61,48,75,48,49,37,10,16,22,21,15,15,43,32,63,36,120,58,604,176,174,85,169,149,17,21,1251,255,192695.0,14078.0,43,33,1363,306,915,224,939,234,0,13,611,112,611,112,0,13,0,13,611,112,11,18,600,113,611,112,573,115,611,112
"Block Group 2, Census Tract 614.06, Iredell County, North Carolina",9,12,21,27,19,22,30,28,7,12,18,19,9,13,40,31,931,248,0,13,29,20,10,12,6,9,26,25,0,13,18,18,5,9,26,22,21,19,11,16,0,13,50.0,4.0,40,62,0,13,1500000US370970614062,37,097,061406,2,869,253,22,34,0,13,0,13,0,13,0,13,0,13,0,13,931,248,380,172,442,175,32,35,29,22,102,93,22,34,64,53,68,64,0,13,0,13,11,17,0,13,0,13,0,13,0,13,10,18,0,13,21,27,19,22,30,28,0,13,27,22,0,13,57,39,0,13,110,71,20,27,31,35,62,44,44,29,242,83,98,68,0,13,19,21,649,136,128977.0,128528.0,16,15,778,212,532,206,532,206,100,61,409,85,309,66,0,13,0,13,309,66,33,28,276,71,309,66,248,59,309,66
"Block Group 3, Census Tract 614.06, Iredell County, North Carolina",10,16,19,21,68,76,132,99,49,62,9,15,35,37,42,49,1501,506,125,106,51,61,19,19,14,16,6,9,0,13,0,13,25,17,17,17,5,8,0,13,0,13,47.0,5.0,0,13,0,13,1500000US370970614063,37,097,061406,3,1201,398,281,284,0,13,0,13,0,13,19,30,0,13,19,30,1501,506,366,147,400,156,20,24,8,13,49,41,36,34,78,59,88,92,0,13,0,13,0,13,0,13,0,13,0,13,26,35,34,47,10,16,17,19,69,78,132,98,0,13,9,15,35,37,42,49,0,13,57,45,0,13,25,24,238,198,37,30,366,140,236,109,58,57,0,13,1017,314,250001.0,,69,48,1137,362,617,209,639,212,221,93,736,172,515,160,0,13,11,17,515,160,0,13,515,160,515,160,459,138,515,160
"Block Group 4, Census Tract 614.06, Iredell County, North Carolina",8,14,32,36,72,73,29,36,9,14,43,42,64,43,0,13,1213,399,0,13,17,21,17,15,17,13,17,28,14,16,8,13,85,114,8,13,42,25,10,13,87,130,51.0,11.0,0,13,0,13,1500000US370970614064,37,097,061406,4,979,337,65,66,0,13,0,13,0,13,169,185,0,13,169,185,1213,399,412,226,421,225,130,124,3,7,45,63,6,10,90,136,33,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,36,82,67,26,29,33,39,20,34,44,46,17,26,0,13,216,143,29,29,33,25,140,119,95,64,251,144,58,67,6,9,0,13,847,308,76364.0,53238.0,17,20,956,345,513,238,527,240,45,51,463,143,418,140,0,13,0,13,418,140,87,38,331,138,418,140,384,141,418,140
"Block Group 1, Census Tract 614.07, Iredell County, North Carolina",80,108,14,21,59,52,9,14,26,29,66,71,41,42,12,14,2042,519,89,104,42,40,33,26,71,51,12,15,0,13,45,44,36,28,58,35,37,30,9,14,0,13,46.0,12.0,29,39,69,54,1500000US370970614071,37,097,061407,1,1857,510,18,26,0,13,0,13,0,13,69,99,0,13,69,99,2042,519,726,166,806,188,49,46,43,36,30,26,65,49,87,50,100,61,0,13,6,12,5,9,0,13,0,13,5,8,2,6,26,27,14,21,6,12,50,50,12,15,23,33,43,42,41,42,46,37,0,13,124,67,20,21,49,39,113,47,183,83,588,198,385,317,11,18,53,44,1540,386,111667.0,41203.0,134,69,1735,415,981,240,1017,244,146,115,1012,197,866,191,18,26,16,19,866,191,246,151,620,116,866,191,693,197,866,191
"Block Group 2, Census Tract 614.07, Iredell County, North Carolina",75,59,119,97,117,63,60,48,33,31,67,59,216,210,61,52,2821,404,46,35,64,38,54,35,17,27,14,17,54,46,43,41,79,59,27,26,12,14,60,50,0,13,42.0,7.0,86,116,111,104,1500000US370970614072,37,097,061407,2,2477,329,49,52,1,2,0,13,0,13,97,110,0,13,97,110,2821,404,1071,204,1216,231,106,65,102,77,126,74,110,65,87,47,176,81,0,13,0,13,0,13,1,3,10,16,0,13,56,68,20,33,0,13,119,97,118,63,77,50,25,31,42,52,216,210,61,52,23,27,455,152,147,87,236,102,306,97,122,59,335,104,127,69,42,42,14,18,1980,227,64904.0,16710.0,117,54,2073,232,1355,221,1355,221,80,80,1131,134,1051,118,0,13,8,12,1051,118,268,99,783,129,1051,118,723,112,1051,118
"Block Group 1, Census Tract 614.08, Iredell County, North Carolina",126,70,153,79,155,83,30,26,74,59,79,53,112,61,94,92,2484,445,10,15,0,13,24,27,0,13,0,13,0,13,6,11,9,13,40,32,11,19,19,32,9,14,32.0,3.0,43,34,59,89,1500000US370970614081,37,097,061408,1,2204,403,127,108,0,13,0,13,0,13,51,57,0,13,51,57,2484,445,1100,216,1131,223,158,85,57,43,128,79,105,58,27,23,188,71,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,69,58,104,65,122,68,43,31,18,29,91,61,72,47,116,93,0,13,253,97,22,33,130,61,264,115,182,76,459,114,148,91,52,51,0,13,1529,252,87315.0,13446.0,140,82,1661,268,1269,256,1295,256,61,59,911,134,850,143,0,13,0,13,850,143,185,78,665,140,850,143,782,145,850,143
"Block Group 2, Census Tract 614.08, Iredell County, North Carolina",30,27,159,103,99,59,95,80,11,17,20,33,106,96,101,57,1863,457,31,30,12,20,8,13,0,13,8,14,0,13,8,14,0,13,8,13,10,17,21,24,9,16,41.0,4.0,0,13,0,13,1500000US370970614082,37,097,061408,2,1618,375,230,249,0,13,0,13,0,13,15,24,0,13,15,24,1863,457,870,240,870,240,148,96,57,65,76,45,69,67,35,36,53,53,13,20,25,41,26,39,22,24,0,13,0,13,24,26,13,20,13,20,146,111,88,55,106,80,20,33,0,13,94,90,101,57,22,37,118,67,19,25,35,35,160,78,187,101,374,126,157,95,67,83,12,18,1167,283,170759.0,52427.0,80,63,1242,300,970,253,970,253,80,72,591,118,511,117,0,13,12,20,511,117,52,46,459,119,511,117,433,117,511,117
"Block Group 1, Census Tract 615.01, Iredell County, North Carolina",87,79,217,175,208,197,15,23,69,49,205,194,193,188,46,41,2584,1074,7,13,22,26,3,8,6,9,0,13,0,13,6,9,41,38,38,49,31,27,7,12,0,13,25.0,4.0,0,13,497,226,1500000US370970615011,37,097,061501,1,2012,1065,53,45,3,5,0,13,0,13,19,30,0,13,19,30,2584,1074,747,264,923,275,79,40,21,28,163,80,104,138,21,19,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,348,356,45,50,15,23,0,13,205,194,193,188,46,41,0,13,334,127,61,48,112,65,356,175,71,51,267,205,22,22,50,41,0,13,1336,370,65500.0,24125.0,83,52,1544,412,1097,400,1144,410,80,77,818,173,738,169,58,54,0,13,738,169,422,169,316,91,738,169,481,155,738,169
"Block Group 2, Census Tract 615.01, Iredell County, North Carolina",33,30,63,35,16,24,23,21,81,46,103,54,46,36,44,41,1619,346,11,13,4,8,12,16,48,36,10,13,10,13,53,42,32,26,37,44,38,32,0,13,9,12,36.0,3.0,0,13,110,161,1500000US370970615012,37,097,061501,2,1241,281,106,103,15,24,0,13,0,13,147,170,0,13,147,170,1619,346,534,147,636,183,56,38,61,37,110,86,21,17,33,28,77,52,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,17,19,46,31,16,24,23,21,0,13,93,55,39,29,51,46,0,13,220,76,43,32,56,35,165,61,86,46,250,90,90,57,17,19,0,13,1036,202,63478.0,21592.0,81,48,1210,273,728,186,756,190,4,8,574,120,570,121,0,13,16,20,570,121,68,76,502,87,570,121,506,120,570,121
"Block Group 1, Census Tract 615.02, Iredell County, North Carolina",138,89,70,59,180,126,109,91,108,82,52,62,80,64,116,63,2140,501,0,13,0,13,10,13,24,23,2,5,4,9,13,15,20,19,26,26,44,28,30,34,31,25,31.0,6.0,0,13,133,150,1500000US370970615021,37,097,061502,1,1614,347,365,393,0,13,0,13,0,13,28,29,0,13,28,29,2140,501,826,203,867,199,103,65,14,16,85,48,88,82,149,106,69,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,17,52,52,139,123,150,119,0,13,58,63,66,63,124,64,0,13,171,89,31,40,78,50,178,70,127,73,416,161,92,56,8,12,5,8,1218,234,69550.0,9896.0,19,18,1287,220,937,199,954,200,30,46,730,121,700,125,11,10,0,13,700,125,234,122,466,80,700,125,559,132,700,125
"Block Group 2, Census Tract 615.02, Iredell County, North Carolina",60,45,56,34,41,33,32,31,46,32,48,33,42,38,39,37,1799,298,0,13,27,25,15,23,39,32,53,59,0,13,36,44,12,16,17,18,37,27,0,13,22,24,45.0,4.0,33,44,124,96,1500000US370970615022,37,097,061502,2,1495,233,74,80,0,13,0,13,0,13,73,94,0,13,73,94,1799,298,792,177,819,174,16,19,48,29,44,35,99,51,123,63,75,48,0,13,0,13,0,13,0,13,0,13,5,10,0,13,0,13,18,18,47,34,32,28,32,31,11,16,37,29,42,38,51,43,0,13,352,125,30,26,209,118,161,79,88,52,295,100,63,39,21,31,0,13,1309,225,77679.0,28940.0,100,48,1435,254,1020,242,1062,244,34,55,677,108,643,92,0,13,8,14,643,92,37,29,606,98,643,92,463,93,643,92
"Block Group 1, Census Tract 615.03, Iredell County, North Carolina",58,48,64,57,37,25,37,24,19,25,21,16,30,23,47,43,1364,234,4,10,32,36,29,26,5,11,40,27,14,17,5,10,14,18,48,34,77,45,30,21,63,30,48.0,5.0,0,13,244,133,1500000US370970615031,37,097,061503,1,1070,210,31,36,0,13,0,13,0,13,19,27,0,13,19,27,1364,234,550,150,598,166,117,82,27,22,6,9,12,14,24,22,6,11,0,13,3,7,0,13,4,7,0,13,0,13,4,7,0,13,0,13,65,58,24,19,37,24,5,8,18,13,33,25,39,41,5,11,208,90,41,37,79,43,150,66,119,66,192,60,85,53,0,13,6,10,959,153,45677.0,12597.0,92,41,1051,165,642,166,658,167,20,32,601,97,581,99,34,36,0,13,581,99,177,81,404,63,581,99,395,101,581,99
"Block Group 2, Census Tract 615.03, Iredell County, North Carolina",94,75,75,39,69,44,14,15,38,30,67,37,118,55,24,19,2358,350,23,23,32,26,32,22,81,52,7,11,20,29,31,26,18,17,51,33,62,39,9,13,13,20,41.0,3.0,120,141,173,161,1500000US370970615032,37,097,061503,2,1934,310,92,76,0,13,0,13,0,13,39,49,10,17,29,40,2358,350,981,204,1083,208,62,37,76,40,161,99,70,49,102,63,102,55,0,13,0,13,0,13,6,10,0,13,0,13,16,26,7,11,6,10,74,42,54,35,65,41,0,13,63,41,73,43,47,30,32,35,227,83,62,48,94,52,324,116,218,102,541,169,105,53,17,20,5,9,1694,272,75882.0,34366.0,100,53,1859,299,1241,236,1301,258,0,13,958,163,958,163,7,10,0,13,958,163,212,110,746,140,958,163,710,140,958,163
"Block Group 1, Census Tract 616.01, Iredell County, North Carolina",108,129,73,60,105,69,32,35,123,106,67,56,126,54,39,56,1953,354,27,39,12,15,22,27,23,22,7,12,0,13,23,18,4,8,15,22,24,24,21,25,20,27,30.0,4.0,48,48,439,180,1500000US370970616011,37,097,061601,1,1045,291,410,267,0,13,0,13,0,13,11,17,0,13,11,17,1953,354,600,138,747,155,55,46,14,29,26,28,14,22,121,106,48,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,98,92,80,59,32,35,15,25,66,55,38,54,65,48,9,15,159,71,66,56,156,108,216,92,122,70,191,94,65,66,23,32,0,13,1122,197,42127.0,14045.0,50,40,1280,205,778,150,821,152,33,50,718,115,685,111,58,56,11,17,685,111,366,100,319,81,685,111,414,95,685,111
"Block Group 2, Census Tract 616.01, Iredell County, North Carolina",3,7,51,57,138,76,72,58,6,11,27,37,37,34,66,69,1480,522,0,13,37,42,20,23,0,13,5,11,0,13,0,13,22,23,7,13,6,11,0,13,23,32,30.0,9.0,0,13,521,383,1500000US370970616012,37,097,061601,2,454,212,377,276,0,13,0,13,5,16,123,135,0,13,123,135,1480,522,316,146,551,182,24,20,7,12,0,13,13,17,10,13,11,32,0,13,35,52,16,26,0,13,0,13,0,13,9,16,5,10,0,13,100,69,89,67,82,69,0,13,27,37,37,34,132,84,63,60,265,123,19,20,70,60,181,141,98,64,41,43,20,26,7,13,0,13,814,281,35318.0,3452.0,42,46,1080,397,570,184,582,186,0,13,438,130,438,130,27,40,13,22,438,130,238,96,200,104,438,130,326,125,438,130
"Block Group 1, Census Tract 616.03, Iredell County, North Carolina",31,26,46,56,43,55,116,125,9,21,12,20,0,13,0,13,1019,654,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,0,13,0,13,19,29,0,13,31.0,8.0,0,13,53,81,1500000US370970616031,37,097,061603,1,772,596,138,148,0,13,0,13,0,13,56,63,0,13,56,63,1019,654,290,196,415,249,62,80,17,26,82,123,0,13,108,164,0,13,0,13,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,49,56,30,48,83,113,0,13,12,20,0,13,0,13,52,70,68,61,12,22,122,168,199,126,34,39,20,25,0,13,18,29,0,13,683,417,46600.0,6542.0,0,13,762,502,558,411,645,496,104,115,472,266,368,232,0,13,0,13,368,232,274,226,94,57,368,232,297,227,368,232
"Block Group 2, Census Tract 616.03, Iredell County, North Carolina",2,6,0,13,29,34,17,28,63,81,3,7,96,80,85,83,1404,373,0,13,0,13,18,28,36,32,0,13,0,13,16,27,28,36,32,35,15,25,0,13,0,13,38.0,10.0,15,22,47,52,1500000US370970616032,37,097,061603,2,1064,250,198,274,0,13,0,13,73,112,7,10,0,13,7,10,1404,373,518,190,602,203,63,48,17,26,51,47,20,33,79,66,64,48,0,13,0,13,0,13,0,13,0,13,55,80,0,13,0,13,0,13,0,13,26,33,17,28,0,13,58,79,40,32,86,84,0,13,264,114,42,44,18,29,88,58,98,69,255,113,111,81,4,7,18,24,1052,238,44046.0,11174.0,65,45,1109,256,708,210,708,210,0,13,735,163,735,163,38,58,0,13,735,163,371,123,364,137,735,163,614,160,735,163
